Date,Open,High,Low,Close,Adj Close,Volume
2016-05-16,98.000000,99.889999,97.760002,98.949997,85.664932,2710365
2016-05-17,99.489998,99.589996,97.910004,99.180000,85.864052,3790976
2016-05-18,98.610001,99.029999,96.099998,96.389999,83.448631,3820517
2016-05-19,96.180000,97.029999,94.949997,95.970001,83.085022,4531204
2016-05-20,95.699997,96.230003,95.389999,95.930000,83.050392,3187143
2016-05-23,96.290001,97.120003,95.519997,96.989998,83.968079,2951667
2016-05-24,97.050003,97.150002,95.949997,96.510002,83.552528,3366374
2016-05-25,96.750000,97.510002,96.480003,97.279999,84.219139,4432516
2016-05-26,97.400002,99.000000,97.010002,98.650002,85.405197,5286875
2016-05-27,98.980003,99.220001,97.410004,98.010002,84.851135,3179006
2016-05-30,98.010002,98.790001,97.610001,98.040001,84.877113,882885
2016-05-31,98.019997,98.290001,96.330002,96.510002,83.552528,12514758
2016-06-01,96.889999,96.919998,95.250000,96.720001,83.734329,2900101
2016-06-02,96.889999,97.089996,95.680000,96.750000,83.760300,5074218
2016-06-03,96.739998,98.489998,96.010002,98.089996,84.920387,3422767
2016-06-06,98.000000,98.489998,95.809998,96.070000,83.171608,6262041
2016-06-07,96.070000,96.940002,95.510002,96.000000,83.110992,16156551
2016-06-08,95.930000,97.290001,95.930000,96.730003,83.742989,16900118
2016-06-09,96.879997,96.989998,96.120003,96.269997,83.344742,5264655
2016-06-10,96.099998,98.029999,95.209999,97.129997,84.089287,4977531
2016-06-13,96.610001,97.769997,96.500000,97.360001,84.288399,4063948
2016-06-14,97.000000,97.360001,96.360001,96.830002,83.829567,7000482
2016-06-15,95.050003,97.860001,95.029999,97.160004,84.115257,3199737
2016-06-16,97.160004,98.629997,95.699997,98.440002,85.223396,3907299
2016-06-17,98.290001,98.290001,96.099998,96.160004,83.249519,7920799
2016-06-20,96.650002,97.349998,95.910004,97.199997,84.149887,4151208
2016-06-21,96.580002,98.790001,96.519997,98.550003,85.318634,3558444
2016-06-22,98.550003,99.440002,98.250000,99.160004,85.846741,5185583
2016-06-23,99.500000,102.760002,98.489998,102.150002,88.435287,5142787
2016-06-24,98.500000,99.949997,96.300003,96.489998,83.535202,9608148
2016-06-27,96.150002,96.150002,92.809998,94.440002,82.149948,12872170
2016-06-28,95.089996,97.320000,95.000000,97.050003,84.420303,5320199
2016-06-29,97.500000,100.169998,96.529999,99.970001,86.960304,8675010
2016-06-30,98.809998,103.000000,98.809998,102.519997,89.178452,7467266
2016-07-01,103.000000,104.440002,100.400002,103.849998,90.335373,3656712
2016-07-04,102.900002,104.839996,100.500000,104.120003,90.570229,778068
2016-07-05,103.260002,103.849998,100.510002,101.699997,88.465164,6796419
2016-07-06,100.510002,102.959999,100.510002,101.800003,88.552162,4803858
2016-07-07,101.820000,102.500000,101.139999,102.169998,88.874001,4638811
2016-07-08,102.169998,103.900002,100.610001,101.820000,88.569550,3786070
2016-07-11,102.300003,103.389999,101.129997,101.480003,88.273796,2625659
2016-07-12,102.500000,103.190002,101.550003,102.629997,89.274139,6421365
2016-07-13,103.290001,103.290001,99.959999,100.500000,87.421326,4453236
